N,P,K,temperature,humidity,ph,rainfall,label
56,68,46,34.11432296354775,90.37449373532687,7.13398328677593,246.61057883631628,papaya
60,71,48,35.09278066724622,88.90411893788834,6.719498046850411,245.61964118268537,papaya
55,50,46,43.21643514741093,91.18391927074858,6.494514655907125,92.37593228232946,papaya
60,47,52,43.06333952488918,92.64030692382111,6.831011439150434,94.72361984677077,papaya
57,43,49,42.41074825976354,89.49345354661253,6.543683881364584,88.6255334247108,papaya
57,43,43,42.27095320949555,92.05913640222167,6.436068281720717,91.33096706482407,papaya
58,48,40,39.65349106594567,89.62525627168873,7.067227159392442,85.60925320432963,papaya
54,46,42,41.97786384446942,92.07395587660666,6.667607888190663,83.93344235288473,papaya
60,43,47,41.85633944055995,92.54175517595505,6.567509476799921,77.58005643417688,papaya
56,42,49,42.80522984828082,86.93767141542085,6.476865780149941,84.53548568368457,papaya
61,46,49,40.780268038104154,88.61921079363357,6.722913374275457,93.65298484749306,papaya
58,45,45,42.81614316812915,87.6949503240764,6.173316324060596,89.94429124672847,papaya
41,44,58,38.69151391530328,94.11222531945438,6.9856118510384695,106.81715255036445,papaya
45,47,54,36.14268643314225,89.52783692729678,7.1047623618697475,119.80697879343163,papaya
52,42,59,37.57021795423786,87.72545079622807,6.8480912803554945,120.62527367497366,papaya
48,48,60,40.824186107465515,96.95215933473915,6.865103184707575,119.93376839467925,papaya
45,46,53,38.985893343078324,93.26039392253018,6.626480345252203,117.36384803782362,papaya
42,46,55,37.55707203060715,93.40147668629064,6.710804185660846,117.02795905194942,papaya
48,45,58,38.445806363620115,94.83426125238849,6.618269576523811,123.96167791821202,papaya
42,50,55,38.146366266001756,91.79221014559567,6.7872627444987765,114.11448667737577,papaya
51,45,54,38.238825755486566,93.47150526015872,7.015932746985296,119.82549925442557,papaya
42,48,56,38.55295757856742,89.1348110109173,6.8724387909493005,121.10289111581436,papaya
44,64,51,34.86458832538956,93.71280219995877,6.732355320857369,235.40016350392443,papaya
36,67,50,34.24271818227957,94.55142805429622,6.3808131571103335,230.44873377592404,papaya
36,65,51,34.96486096943873,94.5001791175369,6.651732622494317,230.65679223975798,papaya
33,63,51,35.12162503399565,90.79739547192429,6.43696589093368,233.6967764751973,papaya
43,69,51,36.10410381434799,93.38623220728677,6.980749382663725,232.2737642261849,papaya
36,65,57,35.256413515208216,92.192131950508,6.330137060947565,235.61942177859805,papaya
39,66,52,36.213608082074806,88.77906997717969,6.679724372615941,236.42851341069297,papaya
39,64,53,34.18500477932009,91.28036902283914,6.773467951455192,234.3802195085524,papaya
36,61,56,34.48838779330034,89.65542299942167,6.770925357327339,242.60562895025743,papaya
45,70,52,33.4797069900318,90.11812595863252,6.672143504930255,234.84294241342283,papaya
28,65,46,42.14034140656466,87.73731248278564,7.120127197053537,195.55421398405522,papaya
28,74,43,44.607948979801016,88.16429031796338,6.921241933127723,195.55038594653436,papaya
31,69,47,45.214316048263925,88.04602271403844,6.7496676582845225,206.30157621481456,papaya
27,70,48,42.06930757334697,84.094596436447,6.747487007585574,198.62189242742832,papaya
35,68,45,42.03433061235108,88.06096483735192,6.845175180138516,191.66972737256415,papaya
23,65,47,42.54903845760631,89.93197549038575,6.750682092703355,189.1140144354466,papaya
33,66,47,44.010628530386846,88.77730939765631,7.130867227529935,191.63921318293268,papaya
34,68,46,42.192154888835084,94.21264199068584,7.0040155747989035,199.03025348524153,papaya
36,71,51,42.298910423725054,91.35412427553732,7.010389196547044,195.8996931249686,papaya
36,68,48,42.07812065073947,87.5619851715733,7.087409782060315,193.9658233786371,papaya
70,64,41,34.16376419109105,94.50792938834135,7.074478089939081,204.78329152246147,papaya
71,66,41,34.319522626720484,92.38172020757305,6.602993898817872,199.8104051738461,papaya
71,67,42,33.83033852855224,92.99208254659753,6.994673016886506,198.30127027953662,papaya
69,65,44,34.30934679172553,95.3366790265442,6.931680520272565,203.68784462599504,papaya
68,66,46,34.28384608677871,96.29040038821924,6.861994846006711,214.47488510464714,papaya
73,68,43,34.77956745967865,94.09077570332796,7.091346567465126,200.9972989770478,papaya
72,73,46,32.39019938905107,94.35911594253221,7.011643011296296,193.99552938935497,papaya
69,71,45,33.24763267159613,94.60296104840214,6.684387382957435,198.1370790380492,papaya
65,70,46,34.57089639509534,93.5084842310564,6.9218964484241585,199.4644566928281,papaya
72,69,48,34.10282265509069,90.02928240057992,6.88560868921725,203.3204778107833,papaya
67,65,55,32.74532345079315,94.07551518265359,6.77814902987679,192.3424277145148,papaya
63,63,49,35.150691378555216,95.17260992940056,6.689876855338163,190.3751725352097,papaya
72,66,48,32.39811195513014,93.46905083997342,6.978623119779195,198.1639713069804,papaya
74,59,52,33.895452758913265,93.68139761857714,7.136265863471327,196.1386791650797,papaya
70,63,55,32.032221948741665,94.66397107522472,7.074764752779122,191.15828960606876,papaya
64,63,51,32.40921812404129,94.33617516184526,6.842739768705039,196.0729899730808,papaya
65,61,50,33.52602054337648,92.46325540651085,7.023953348449563,193.54010886741813,papaya
64,55,54,32.205698020327034,94.30600226497917,7.214916175501371,203.44965164082112,papaya
73,58,50,33.46150098975358,92.00617648975796,6.878434939074301,198.70183473382085,papaya
71,64,52,33.57064090271386,90.05510969496723,6.777651725779916,198.68181576616925,papaya
35,61,51,24.52120754899895,94.08390034474849,6.9394432698724025,196.68899325736444,papaya
31,62,46,24.84321854984161,92.54663819086754,6.582897094758856,194.36495352404597,papaya
34,64,43,22.199038801992767,94.33097598565311,7.265493924974437,191.4664384982198,papaya
41,61,50,24.73928618508546,92.6843943315898,6.744073841849889,201.48961036401585,papaya
37,64,43,22.807914304674046,96.1133477819382,6.98968658256371,195.42431209224227,papaya
29,67,52,22.556072973135493,94.0695232915287,6.605221132838288,194.85011668775817,papaya
36,62,46,21.985373447929,92.29658992710533,6.210782872591768,198.41194984870467,papaya
34,68,47,21.894856759500048,92.20722822822538,6.69397044814222,190.45233896139266,papaya
40,64,46,22.517565656109344,94.02476196161935,6.792508979994594,187.51508323773572,papaya
34,71,43,24.18455669591324,94.74525220008267,6.969389277420624,191.0466247745795,papaya
41,73,54,29.320941052877906,90.82407557961218,6.9150448709169146,205.61019594553053,papaya
44,69,53,30.066861125267852,91.62630310871256,6.490688080177145,197.9282378126507,papaya
37,68,54,30.34146617566426,89.70852217378308,6.252038103143269,203.24839691559285,papaya
39,68,60,27.727197158324838,90.28056207050669,6.541586784897178,203.88725647337947,papaya
38,72,56,27.963265255729095,90.2746911866119,6.835418291972268,199.9213200361347,papaya
35,66,57,29.179888195137483,90.80249473326786,6.594677298489349,205.3388329714508,papaya
35,67,53,31.288958786863518,91.24339313120622,6.8204734898320885,194.40970663067358,papaya
44,71,58,28.547692534609485,92.13030415071972,6.630551890420652,193.51904063642863,papaya
37,69,47,27.785585819274313,88.2996898290225,6.761362966914181,200.16968064357744,papaya
39,69,58,28.926346894881853,90.48525371200567,6.904272909025461,197.77499662345772,papaya
71,61,51,41.559399948772366,95.64645206116779,6.466300512057647,180.83407413088148,papaya
68,64,47,40.14941161060511,92.74712920958281,6.660816365846995,181.1244161004069,papaya
71,61,47,38.88324146603684,92.34642004638725,6.8379807977789495,184.95476972096458,papaya
69,62,49,41.2852027510922,94.70902577428726,7.227442522847364,188.53366536575348,papaya
67,61,48,41.23024277765406,94.34682043591866,7.135578226501989,194.7090330704069,papaya
68,57,44,40.733054412457534,94.12765300974792,6.9486659198912415,190.14071573540897,papaya
72,65,49,40.06709039384974,94.30406780243081,6.76261829421692,183.42399893280924,papaya
71,62,49,40.770031052687635,91.61581034806879,6.9160485390546835,185.1658526051244,papaya
72,63,45,41.7194195663558,94.54809454544532,6.882059615584945,186.51840014412747,papaya
62,60,45,40.310226026977276,92.37895775653527,7.259970924883591,184.40834154687437,papaya
56,47,47,41.970632617373255,87.64005485030735,6.815153520080453,193.20526683502308,papaya
57,51,44,41.435552626852264,91.01261708133181,6.888396156744525,208.42912568117487,papaya
58,49,46,41.404966706955705,91.71428560460375,6.574515558688066,190.00907218872356,papaya
59,54,47,43.20234824092859,93.78889808403613,6.579269219920506,205.83544668009063,papaya
60,49,45,41.72250459061457,89.148124564624,6.801839757922793,210.78112473231081,papaya
64,50,43,42.76234674275977,91.09142146007912,6.945752132626752,192.21277834743424,papaya
57,47,50,41.71895136104914,89.85829588297571,6.682923692837712,200.95856045994157,papaya
60,49,43,41.333663566282084,95.82752576899894,6.909851782644451,202.35248161267648,papaya
62,45,40,41.80683512470854,89.41696811889845,6.791099643740903,196.10366217035246,papaya
59,50,47,42.384045103631735,92.74189865304011,6.830550364227266,200.13697786166352,papaya
58,46,51,31.412273969016827,94.43419023880357,6.920298674242881,41.81497413594299,papaya
54,46,54,32.12821505297865,93.63367878756742,6.8294256184802835,51.5452812538358,papaya
64,52,56,33.51873178931123,88.24178605525304,6.726910467365639,38.04942860797207,papaya
61,48,49,32.2247390536172,90.61236471010275,6.987009869416706,51.09836457494482,papaya
58,42,49,33.43041798062533,90.84616450877463,6.613551998026082,48.126263980353365,papaya
63,51,51,33.09706129840117,90.08408079579027,6.8214938807347565,49.60368818028955,papaya
53,53,53,33.62309357853951,91.64736454691976,6.8079225312107,48.33477112584719,papaya
54,40,51,32.72567747266001,93.78363752340675,6.942597213871884,54.933904694739276,papaya
63,47,52,34.30842283814952,92.62601248637877,6.94512267168528,48.25588879963464,papaya
57,46,54,32.9811269063087,92.37940568322377,6.845497395547605,50.339908542775774,papaya
41,62,57,28.930551785305262,90.5725031852454,6.693472504030036,228.53364771881965,papaya
45,66,48,31.30702080813728,92.14566278690617,6.659147600348382,241.42102294988626,papaya
42,64,53,29.688974440894583,91.23225009233302,6.5864959464070525,242.07307289380873,papaya
41,65,54,29.377423426682437,90.54309862942691,6.48341551132122,234.0090083033114,papaya
47,62,51,28.95851322503734,91.10606773120732,6.766063751596587,238.32049806434196,papaya
45,63,55,30.25024955092025,90.55715799152436,6.7790907736562165,232.4721152602175,papaya
43,61,49,29.435064832886265,90.2654959415193,6.947698410305338,232.44765877142723,papaya
43,62,50,30.071644668403295,94.4068480842174,6.663153263931193,228.47023092758292,papaya
46,64,52,31.137384059517174,92.89758492620199,6.8258661866003445,232.01465900239907,papaya
48,66,61,29.89063898432638,93.78776395212738,6.711114113467007,234.77574939330637,papaya
59,57,54,31.035223638595347,94.1016253542899,6.427971393122672,56.08717639164176,papaya
52,58,44,33.45888444540078,92.17559934249273,6.491967993243018,68.81748087491381,papaya
56,54,50,30.385709119590096,91.90639993104953,6.551749161945463,61.35968561171366,papaya
52,57,48,30.377411178696885,87.57888025630169,6.32446409667988,63.053974435989765,papaya
57,53,49,32.453178012637615,97.65839769812462,6.392472794824311,59.67371705401979,papaya
55,58,45,32.28880793112113,94.43715671860195,7.029640497872116,54.17221237765219,papaya
60,60,44,31.293209432207462,92.15491812691806,6.489002977632331,77.32577780659581,papaya
56,61,52,31.562971770915613,93.2243414374237,6.619638606943713,72.63127301599182,papaya
53,57,49,32.310996155331914,92.39122070904457,6.689701483021552,64.91443030545555,papaya
52,56,48,32.94458052260557,92.91379230658937,6.2928455953740805,57.016282332581355,papaya
71,61,54,36.70603128600761,95.38098160424138,6.927203692478171,145.54531202909848,papaya
66,64,51,36.89329121960007,92.71459942632558,7.055501706889699,140.1173464402467,papaya
69,64,50,37.969999197723325,94.73267103446385,6.960917939489117,137.05900000008168,papaya
67,62,58,37.96704758639955,91.43901387910725,7.262840120408666,142.4392480940751,papaya
65,63,52,36.07836290433293,95.45189791025129,7.01129410494419,146.28594769102844,papaya
68,60,58,36.60772522156897,92.53721563675104,7.227491993266321,140.32865736729494,papaya
75,63,51,35.910472364608864,89.88464789275307,6.866203000246231,136.63384587335676,papaya
71,58,52,37.85068854356149,92.74448498546188,6.818206546868362,139.8809222452178,papaya
71,62,48,36.033424530103595,91.44094185366053,6.974180270762907,139.59921324758093,papaya
68,61,52,37.23493063778269,88.6311020849439,6.779163387528806,141.77926785005823,papaya
49,60,49,36.543071490184,94.01476763199803,6.547290782930095,169.880519474285,papaya
52,59,46,35.42102284040979,93.27789261430752,6.4745962396825085,165.47786987459537,papaya
60,55,48,36.74208524514658,99.44041675941313,6.283515252956184,176.21001378707163,papaya
57,61,49,34.83835704855778,93.72049954140532,6.535321626847763,178.2209050718896,papaya
55,59,49,38.79034084548085,95.1857051402551,6.8380638008210015,179.9868572498876,papaya
57,56,52,38.30048049461993,94.7074503020214,6.750767114520696,173.9605828530077,papaya
59,61,54,37.17689276528296,98.29227883291644,6.214249449453701,169.93522860465396,papaya
62,60,51,37.2301352485324,94.77306888584953,6.82350538199196,175.36819427826944,papaya
56,57,50,38.042268782345644,92.97687681124141,6.979211025471928,170.8980013559891,papaya
58,52,46,37.35067878257619,91.90833360481547,6.847290014375209,168.9586142489401,papaya
55,50,51,37.68227158869449,93.4574174720026,6.800206529218983,75.77405193696836,papaya
49,58,53,38.369876447645204,93.01757334512597,6.369201021916055,80.25562508045836,papaya
51,58,55,38.9880529853474,89.97242056735217,6.544816176358638,80.1017882440145,papaya
46,58,49,38.84219418297561,96.7419284230808,6.5399913947050266,77.30576996318965,papaya
50,57,56,37.64565171829463,94.63307365987477,6.649979262496481,78.2598208738858,papaya
48,54,56,39.14373428456455,91.62431546407154,6.372652927949354,77.43354839358727,papaya
50,51,52,39.194044246849494,97.88903049993652,6.472200462149807,75.95478435135463,papaya
53,58,55,38.313623814397076,92.05110278887265,6.2842035094197675,81.42123208238391,papaya
45,54,55,39.34589159305659,99.20740505018188,6.880548963913672,82.89605234789857,papaya
49,58,55,38.16996107378198,95.57417519052203,6.878361553314506,78.48784032520115,papaya
38,50,52,32.88415106579392,92.1011404413255,7.0747401009864985,80.8218977574925,papaya
35,49,52,34.66102468646238,88.86544903349454,7.126981009406657,63.604418107810446,papaya
38,53,50,33.09104806121358,90.52234041123451,6.741630730770324,84.60177258596795,papaya
36,46,48,32.73097881530716,87.82685585705596,6.779745287170037,86.09089000332973,papaya
38,58,53,33.145150384541346,93.88302305401872,6.989185441098681,64.09814564851874,papaya
42,53,50,33.29582811006501,87.30103307078458,6.884046087563857,79.75872726923797,papaya
39,49,50,33.01653674130056,89.88873229265928,6.748754067479235,78.293971705068,papaya
41,46,49,33.11760295728836,91.73855422611899,7.059112388515938,78.95043144503398,papaya
38,54,52,32.91863481650677,91.16831091552923,7.196972681190561,86.9523525893379,papaya
36,53,54,32.58841511144471,89.70999613383586,6.785098945834284,81.19901800051184,papaya
56,67,49,27.548270212118993,91.62625336319269,6.887763119628429,155.2150320337529,papaya
56,63,43,28.18662536074192,88.26060466595652,6.688872708392632,161.49548521336968,papaya
56,73,47,28.797357336263403,91.14604239822778,6.27163629141769,148.94985967270753,papaya
54,64,45,28.060844039245847,93.69881987662262,6.952545240648107,146.5098548552416,papaya
51,69,42,26.834546734096072,92.9215665725228,6.969795245154825,146.8062153906983,papaya
54,63,46,26.91034691877566,91.5202868852671,6.608489902074094,145.67665666600737,papaya
55,68,43,29.332909254217974,90.15046705285849,6.735155317106316,147.54289604057513,papaya
57,72,45,27.859650805757123,96.02411530631682,6.719610717366487,151.31871658559794,papaya
53,67,48,26.023326341803376,92.25736808592568,6.668240326263695,146.843858266226,papaya
49,68,41,28.031422042550535,94.03252423563008,6.423432686355013,153.7465740736938,papaya
57,61,48,37.758002973089575,93.10677754414694,7.008837450822396,105.86246382029634,papaya
58,59,56,40.85177266263784,88.97543481526068,7.360678677785859,105.49685056326629,papaya
56,57,49,39.03587281259223,93.8850380322709,6.97844667082773,112.00938406702545,papaya
48,58,53,38.56275134014338,92.30218049014056,7.090393835038027,112.9804391623397,papaya
62,60,52,40.04208774256509,95.27558493454677,6.932175671425503,104.350395952266,papaya
52,60,53,38.39395604167475,92.40531559839651,7.1155036318377265,102.33910699104197,papaya
55,60,50,41.64824983304302,91.30742936116133,7.354260392118249,108.20710042680095,papaya
59,60,51,39.109682849694025,90.53995853025759,7.239782722078573,101.52827988559467,papaya
58,57,50,40.001124703978974,88.36497198806451,7.18691812615829,105.90303000053336,papaya
53,57,49,38.73772600316588,92.45709985949647,6.7277791879113975,106.57416123378786,papaya
43,47,52,33.077577583753765,92.52989158832482,6.324582232219919,42.1530206461504,papaya
36,48,51,32.74424572358738,96.93408328569527,7.209463366842073,46.430451536608366,papaya
41,49,60,32.88749400266049,94.3371342814802,6.358244747595963,47.068598552455,papaya
34,46,48,31.209042160386353,95.1783263211631,6.593068789652759,54.77188966498048,papaya
40,58,53,33.85496908863949,100.03218528381194,6.54819877757586,47.52548370113357,papaya
39,47,56,32.225031504722025,92.69841297078452,6.788559170048916,45.612572037049276,papaya
43,52,50,32.19601685302631,96.49059445160984,6.418161883232081,46.25372620061813,papaya
37,53,57,32.66098192355411,93.68401063608613,6.535014316189338,54.96317284191108,papaya
40,50,55,32.726123095954996,95.37319886904079,6.457468571997331,43.10004940605495,papaya
37,50,54,32.85615518095836,93.94045154866696,6.773907053330731,52.85861852717853,papaya
65,68,41,37.09993169701818,93.37795951092852,6.424314461410171,58.04033971176675,papaya
56,66,47,38.308157321750194,90.08009383702809,6.693635332810254,69.11145803677779,papaya
58,66,49,38.59000734548922,91.51221562131113,6.408583324922727,60.988870980604894,papaya
54,64,40,39.41608148441377,94.79001159153745,6.673560299080332,63.00278401540603,papaya
57,72,40,39.07430305241841,90.58610715305295,6.768880553701984,59.05249000908766,papaya
55,69,45,39.41235889962777,95.86219947961357,6.980593642813727,64.96870501549353,papaya
54,62,47,38.967031313528175,89.41678099249188,6.812083844342528,53.12800050859431,papaya
56,66,46,38.87424463342644,92.43688058375655,6.817073570633046,59.3212969775114,papaya
56,68,46,38.2944952566551,92.15175730817012,6.490087476605185,59.01827821113461,papaya
56,68,43,40.16249437580584,92.88122546733926,6.542940468538863,62.145921969372694,papaya
65,66,56,42.33790957882549,91.03703189673759,6.982508168128089,109.58231971377555,papaya
62,66,54,43.78152457302666,93.09779723098377,6.768432315366738,113.515253418542,papaya
61,64,50,42.9837106603488,92.96732487719152,6.5738236134763985,104.05932354782456,papaya
64,65,54,44.49051603138096,89.94667766690941,6.70001295302216,105.41992722936173,papaya
64,65,50,42.74549205067859,94.47790636532949,6.948827167122376,104.87459889493587,papaya
63,54,55,43.19230906526921,90.85375426428318,6.794577796217356,104.178213724665,papaya
63,63,54,41.752724142722656,92.44643316009804,6.269904054779265,121.71960826713742,papaya
63,62,52,42.747786876901316,94.51165635348507,6.696278289663894,101.10788389045923,papaya
61,67,49,43.80244613742103,93.51283378728792,6.522255541985733,106.07040898742608,papaya
66,68,52,43.56272063283909,94.75292694145769,6.50391228277254,105.77391393928426,papaya
35,65,54,28.712070525866427,90.43348450752397,6.603259914442516,240.77725065262146,papaya
34,58,54,26.954992846372335,90.24519624736656,6.652745990701266,237.77511220808452,papaya
36,62,57,27.90017977207168,92.02655330772211,6.754380992300988,226.0512507664295,papaya
32,60,56,27.506728691311867,91.98484451219903,6.859011364887687,244.26385539751666,papaya
36,62,51,29.359003550002868,90.61590058884995,6.545089956953785,244.08988625904553,papaya
33,61,63,27.286695583422443,91.16778643260264,6.3985841943176,237.68372895826477,papaya
31,59,60,26.851756048741798,89.48669142846248,6.627529497172844,223.060550640266,papaya
36,55,58,26.931524221186987,90.26922317281216,6.6279728325643825,232.9381043032065,papaya
32,64,46,28.385204640383158,90.28123962484955,6.5510355553137485,231.9188745313968,papaya
29,56,57,26.940248326312794,91.20633460793934,6.204572683880241,234.91386655891964,papaya
35,47,45,38.246846521441995,94.87330576979666,6.619649918529213,123.1314200715224,papaya
35,50,44,39.03315519005956,90.97287413811819,6.711647147968276,136.6504887003722,papaya
31,50,46,41.006213147940194,95.35398478569428,6.798711272246195,136.16060750278547,papaya
28,51,41,40.08064266513782,91.5339210654529,6.693798799665296,129.79542847828645,papaya
32,48,45,41.62874269162686,94.9465204930087,6.550442557934328,129.129506825454,papaya
29,45,46,39.83662632257658,93.42205012465446,6.625911646200403,137.52388723444335,papaya
30,50,43,43.206758552626084,90.63643272080888,6.318135156528252,132.61359099098675,papaya
32,46,39,40.074036374355344,89.94452122267364,6.938043112002669,133.3924784569881,papaya
33,44,47,40.04378838848832,93.33327649136412,6.443231790062761,135.94756381243414,papaya
26,51,46,41.796682080268795,93.2136212067461,6.43191846327988,129.78614703205636,papaya
46,46,50,23.61318733072719,92.28471808392193,6.303262013279141,212.91062969488004,papaya
50,47,56,22.830063479194298,93.78921165358166,6.34190334519061,207.08660030473789,papaya
53,41,50,22.997973088559505,90.65524351656592,6.286044532262155,208.35623627912,papaya
46,44,49,23.16072623142077,87.89941374553695,6.6789497769755934,199.85108905868844,papaya
51,46,57,23.318616214058256,90.43362162783811,6.822202308402049,195.39269443702673,papaya
47,49,52,25.114566545459684,90.06729353179558,6.789932446830612,204.2169123548342,papaya
45,45,49,22.45563128820138,90.4889606005233,6.289820324624392,204.41365739258134,papaya
50,41,50,23.150231396519086,93.75159786859194,6.252102507823717,207.46941673384833,papaya
48,46,53,22.82392490118086,94.14813563059711,6.568160740856333,213.20780284651605,papaya
51,48,54,23.063943852596015,89.83396467436887,6.259899235745712,209.74671553786013,papaya
31,62,52,31.968716537146282,92.49393885289298,6.999691866035073,236.0832874658037,papaya
30,70,54,33.28475590897532,92.66118756137014,6.823355420431732,241.10423600623338,papaya
34,64,48,32.17863664693847,89.82220990399767,6.882396762977309,250.62487485288875,papaya
32,67,56,33.38168181894695,93.62851378348722,6.6773507633718525,250.4173615013451,papaya
33,68,50,32.23866883935183,92.32777887747042,6.966510909330351,241.5668337428489,papaya
31,69,54,33.35971840039858,91.07009045033242,6.736354644023309,254.74820041874884,papaya
32,68,52,34.10508004876414,93.14973121045277,7.045971045075642,254.09416269294812,papaya
35,68,49,32.21030740001033,93.58641228164784,6.823871798753182,245.90072239763103,papaya
31,72,54,33.05207252254761,94.78068976498062,6.944555847694372,252.24338630954676,papaya
30,69,50,31.670128897562435,92.2744758361382,6.265386986072123,253.95897223684563,papaya
34,58,48,35.053256407040344,91.27339285881641,6.628373176808755,116.12331628270441,papaya
34,61,42,35.80888416902491,92.21912403613196,6.758787525187793,127.69763877852526,papaya
36,51,50,35.07292879606156,94.84665740409126,6.583351902943793,119.65717932179814,papaya
36,57,50,36.19837354433175,92.59294490624089,6.911275436121709,138.12019824655354,papaya
32,64,46,32.037718345679785,93.51379886014097,6.529789580361186,124.2608287913781,papaya
37,53,40,35.529463250123634,94.00998211126411,6.734278555081045,124.12026030310875,papaya
37,58,40,34.234620059640456,97.42940466937195,6.910958255865481,124.1229925945517,papaya
33,59,46,34.36580503017746,93.1333845275902,6.381305618436815,125.48144884870172,papaya
37,57,46,35.229211443655224,92.76445691839687,6.783745872664233,124.14265681670197,papaya
33,61,49,35.09299187489654,94.7661779565267,6.52462565752108,135.90495081939062,papaya
62,52,50,39.639291244638585,91.41543513056061,6.73853858971179,118.02086109547277,papaya
60,49,45,39.38712705016263,91.63409431708652,6.325196319429931,122.90495446270039,papaya
61,52,46,40.51758888146294,94.5480124338128,6.520670708866713,123.4038104030185,papaya
59,50,51,38.11127648904228,93.24652240682931,6.53996196067767,120.5999459860186,papaya
57,49,55,38.83889790176874,91.37177198137306,6.425329313355094,119.59461181074461,papaya
64,44,51,38.51399545666418,95.24322610201483,6.444240626192581,114.832747242731,papaya
59,48,50,38.48279731990946,94.9284739470823,6.473955162936768,121.06506997109818,papaya
62,43,51,39.37144708750142,96.3873016078241,6.516860527086134,123.3089185664611,papaya
62,43,52,39.516457623078225,93.13383500881565,6.747742431293784,126.87517410814976,papaya
55,52,53,38.75859772486591,96.2409862719495,6.88577985263508,115.60710252665075,papaya
69,50,45,40.68106123961936,91.93679916899393,6.9845127436876355,108.52160188225697,papaya
70,57,48,40.18715753265096,88.31623884558545,7.438686856252378,122.72980583275198,papaya
68,57,45,39.945304935063895,92.10900802754938,6.996220334641734,123.10598964689231,papaya
72,58,41,39.22258891844695,92.91733335724595,6.8903996999069195,127.9059593539621,papaya
70,56,43,40.53907384051603,89.58711859833798,7.142377955401006,127.69931886071002,papaya
71,52,48,38.6362649906581,87.44204009168284,6.973525884847055,125.79777343932835,papaya
66,54,47,37.90382088379884,86.7434412853143,6.751516450518565,128.3524640116807,papaya
67,55,48,40.47768400569935,91.56300138148576,7.106950094368166,121.8571921323935,papaya
66,56,49,38.47416500860727,90.01172972070799,6.861307144067903,124.47253642410583,papaya
66,53,44,38.34802705600047,87.88517246924529,6.750288249210354,121.2093265395472,papaya
46,60,51,38.41570520142422,91.80717172378797,6.474352562834199,67.0295039114212,papaya
43,59,54,39.03379287499224,90.46956008625084,6.203931475369571,68.47471091480733,papaya
44,57,46,38.7092616937951,94.58077551708406,6.753421145795587,63.11416210475496,papaya
48,54,47,39.47571601847929,92.23643314912376,6.554602877932359,62.824956593844526,papaya
43,52,42,39.17925938897625,91.71832579969923,6.76201048109862,67.34468318281202,papaya
44,55,48,39.865662057003696,88.13935138230914,6.677044473201869,64.75646828102637,papaya
49,58,46,38.60003259591868,93.55321510550993,6.315051161400353,61.91519090676863,papaya
43,59,46,40.711167661243366,90.60564999911766,6.22233587242371,66.83030293647643,papaya
40,58,53,40.632826773044364,91.62546285541876,6.474309495959547,65.58316397102624,papaya
42,61,53,40.14427537053846,90.51778606861834,6.696986307796295,76.77712848805345,papaya
43,72,56,27.432759468185306,95.68644191370672,6.92227089064692,32.81852827789697,papaya
25,66,58,27.237874119190874,95.77534261440162,6.309485353247331,44.096087962947614,papaya
27,69,50,27.2113868195727,99.09762587378253,6.4941005735181445,40.51678008695531,papaya
35,69,51,27.52900318191203,91.46714995375972,7.1824963085076154,42.52986727269358,papaya
39,70,55,26.732052081199036,94.69926645658225,6.794306045831517,41.20266511475999,papaya
37,70,58,25.03093820628662,93.87878753589729,6.806122909089372,37.49576030455475,papaya
34,65,48,26.54063515699307,93.28860143503294,6.583033006365972,37.09136728474259,papaya
32,63,49,25.516977277822654,93.88716963478626,6.6870258816982275,39.00533380243877,papaya
33,68,54,27.572552487504996,93.07792442769608,6.608005674527308,40.8655954271375,papaya
34,66,52,27.585118346664924,91.93519673751734,6.975661260269866,43.51351136782333,papaya
51,57,45,40.132111998609545,93.00554135668285,6.762737460623918,214.60872924806642,papaya
53,59,52,39.51783718928935,93.99728798354923,6.7684676400001695,208.20553372929106,papaya
48,58,44,39.93150370511612,94.27222385851208,6.62636658710309,216.0990452324887,papaya
51,56,47,39.904014495341045,91.15852944830473,7.010432816171349,214.03643054577756,papaya
54,57,45,40.27860745151342,89.79038148913007,7.021604917478007,217.6022252239902,papaya
46,54,54,40.397087186076966,91.27283729673812,6.719397757580909,214.76995960618632,papaya
52,64,41,41.12763798180558,92.01545895180065,6.790744813431365,216.64456081943686,papaya
51,59,51,41.692520589234675,91.58172873465034,6.6633516270304884,211.10439337836135,papaya
55,57,49,41.80255633012435,89.95829097325499,6.556352337622903,216.83872397282246,papaya
48,61,43,40.7390818539175,88.89261191508517,6.46562457002036,204.69495190910433,papaya
42,63,50,24.697498929303837,89.95405388008064,6.482555152915042,57.847178109016625,papaya
35,74,53,25.451972580314568,88.3583080926511,6.286953231968006,60.68245212939917,papaya
42,67,57,26.947341723640434,91.69425000243301,6.654254546785774,71.06283814670715,papaya
37,70,51,26.112365244153217,91.52654352100072,6.291136535143209,47.25503419102256,papaya
39,70,50,26.255698279211302,90.97201245946418,6.265000088007772,63.03606974201801,papaya
39,71,51,26.217181133977434,88.45434343027223,6.374882040169264,58.067375433102264,papaya
39,71,50,25.922799846417842,92.32213767651302,6.506665899045961,55.65049404083819,papaya
34,69,48,27.81763583435207,92.5082258452545,6.483136519840299,55.38680735976116,papaya
38,69,48,27.860513558332975,88.35259187619175,6.808438983811322,63.268592106346254,papaya
41,74,51,26.177350332413468,88.39803380109191,6.693590832731939,62.586799236911936,papaya
